Date,Visitor,G,Home,G,,Att.,LOG,Notes
1/17/2023,Buffalo Sabres,3,Chicago Blackhawks,4,OT,16363,2:24,
1/17/2023,Seattle Kraken,2,Edmonton Oilers,5,,18183,2:26,
1/17/2023,Winnipeg Jets,1,Montreal Canadiens,4,,21105,2:24,
1/17/2023,Columbus Blue Jackets,1,Nashville Predators,2,,17159,2:19,
1/17/2023,Anaheim Ducks,2,Philadelphia Flyers,5,,16312,2:25,
1/17/2023,Florida Panthers,4,Toronto Maple Leafs,5,OT,18573,2:39,
1/17/2023,Minnesota Wild,4,Washington Capitals,2,,18573,2:24,
1/18/2023,Colorado Avalanche,4,Calgary Flames,1,,17768,2:23,
1/18/2023,Boston Bruins,4,New York Islanders,1,,17255,2:22,
1/18/2023,Pittsburgh Penguins,4,Ottawa Senators,5,OT,17106,2:29,
1/18/2023,Dallas Stars,3,San Jose Sharks,5,,12315,2:25,
1/18/2023,Tampa Bay Lightning,5,Vancouver Canucks,2,,18792,2:25,
1/19/2023,Washington Capitals,4,Arizona Coyotes,0,,4600,2:26,
1/19/2023,New York Islanders,2,Buffalo Sabres,3,OT,19070,2:26,
1/19/2023,Minnesota Wild,2,Carolina Hurricanes,5,,18013,2:33,
1/19/2023,Anaheim Ducks,5,Columbus Blue Jackets,3,,16017,2:25,
1/19/2023,Tampa Bay Lightning,3,Edmonton Oilers,5,,17742,2:36,
1/19/2023,Dallas Stars,4,Los Angeles Kings,0,,18230,2:25,
1/19/2023,Florida Panthers,6,Montreal Canadiens,2,,21105,2:36,
1/19/2023,Boston Bruins,3,New York Rangers,1,,18006,2:25,
1/19/2023,Chicago Blackhawks,4,Philadelphia Flyers,1,,16460,2:28,
1/19/2023,New Jersey Devils,3,Seattle Kraken,4,OT,17151,2:34,
1/19/2023,Nashville Predators,2,St. Louis Blues,5,,18096,2:20,
1/19/2023,Winnipeg Jets,1,Toronto Maple Leafs,4,,18644,2:23,
1/19/2023,Detroit Red Wings,3,Vegas Golden Knights,2,,17911,2:27,
1/20/2023,Ottawa Senators,1,Pittsburgh Penguins,4,,18237,2:29,
1/20/2023,Colorado Avalanche,4,Vancouver Canucks,1,,18813,2:24,
1/21/2023,Anaheim Ducks,3,Buffalo Sabres,6,,19070,2:22,
1/21/2023,San Jose Sharks,3,Columbus Blue Jackets,5,,18807,2:22,
1/21/2023,Tampa Bay Lightning,3,Calgary Flames,6,,18831,2:33,
1/21/2023,Arizona Coyotes,0,Dallas Stars,4,,18532,2:18,
1/21/2023,Philadelphia Flyers,2,Detroit Red Wings,1,,19515,2:31,
1/21/2023,Minnesota Wild,3,Florida Panthers,5,,16759,2:31,
1/21/2023,Toronto Maple Leafs,2,Montreal Canadiens,3,OT,21105,2:27,
1/21/2023,Los Angeles Kings,3,Nashville Predators,5,,17654,2:28,
1/21/2023,Carolina Hurricanes,5,New York Islanders,2,,17255,2:28,
1/21/2023,Winnipeg Jets,5,Ottawa Senators,1,,19042,2:24,
1/21/2023,Colorado Avalanche,2,Seattle Kraken,1,SO,17151,2:32,
1/21/2023,Chicago Blackhawks,5,St. Louis Blues,3,,18096,2:24,
1/21/2023,Edmonton Oilers,4,Vancouver Canucks,2,,18977,2:27,
1/21/2023,Washington Capitals,2,Vegas Golden Knights,6,,18251,2:23,
1/22/2023,Vegas Golden Knights,1,Arizona Coyotes,4,,4600,2:29,
1/22/2023,San Jose Sharks,0,Boston Bruins,4,,17850,2:31,
1/22/2023,Los Angeles Kings,2,Chicago Blackhawks,1,,19236,2:16,
1/22/2023,Pittsburgh Penguins,1,New Jersey Devils,2,OT,16514,2:25,
1/22/2023,Winnipeg Jets,5,Philadelphia Flyers,3,,15441,2:25,
1/23/2023,Columbus Blue Jackets,3,Calgary Flames,4,OT,17697,2:39,
1/23/2023,Buffalo Sabres,3,Dallas Stars,2,OT,18134,2:24,
1/23/2023,Florida Panthers,2,New York Rangers,6,,17121,2:34,
1/23/2023,New York Islanders,2,Toronto Maple Leafs,5,,18514,2:23,
1/24/2023,Anaheim Ducks,5,Arizona Coyotes,2,,4600,2:30,
1/24/2023,Washington Capitals,2,Colorado Avalanche,3,,18132,2:26,
1/24/2023,San Jose Sharks,2,Detroit Red Wings,3,OT,19515,2:30,
1/24/2023,Boston Bruins,4,Montreal Canadiens,2,,21105,2:34,
1/24/2023,Vegas Golden Knights,2,New Jersey Devils,3,OT,16086,2:35,
1/24/2023,Winnipeg Jets,1,Nashville Predators,2,,17159,2:23,
1/24/2023,Los Angeles Kings,4,Philadelphia Flyers,3,OT,15602,2:33,
1/24/2023,Florida Panthers,6,Pittsburgh Penguins,7,OT,17159,2:33,
1/24/2023,Buffalo Sabres,5,St. Louis Blues,3,,18096,2:23,
1/24/2023,Minnesota Wild,2,Tampa Bay Lightning,4,,19092,2:31,
1/24/2023,Chicago Blackhawks,2,Vancouver Canucks,5,,18988,2:21,
1/25/2023,Carolina Hurricanes,3,Dallas Stars,2,OT,18237,2:29,
1/25/2023,Columbus Blue Jackets,3,Edmonton Oilers,2,OT,16986,2:24,
1/25/2023,New York Islanders,1,Ottawa Senators,2,,13980,2:24,
1/25/2023,Vancouver Canucks,1,Seattle Kraken,6,,17151,2:25,
1/25/2023,New York Rangers,2,Toronto Maple Leafs,3,OT,18114,2:24,
1/26/2023,St. Louis Blues,0,Arizona Coyotes,5,,4600,2:24,
1/26/2023,Chicago Blackhawks,5,Calgary Flames,1,,17659,2:21,
1/26/2023,Anaheim Ducks,5,Colorado Avalanche,3,,18124,2:30,
1/26/2023,Philadelphia Flyers,2,Minnesota Wild,3,OT,19177,2:40,
1/26/2023,Detroit Red Wings,4,Montreal Canadiens,3,OT,21105,2:35,
1/26/2023,New Jersey Devils,4,Nashville Predators,6,,17164,2:31,
1/26/2023,Boston Bruins,2,Tampa Bay Lightning,3,,19092,2:40,
1/26/2023,Buffalo Sabres,3,Winnipeg Jets,2,,13589,2:23,
1/26/2023,Pittsburgh Penguins,2,Washington Capitals,3,SO,18573,2:42,
1/27/2023,San Jose Sharks,4,Carolina Hurricanes,5,OT,18780,2:30,
1/27/2023,New Jersey Devils,3,Dallas Stars,2,OT,18532,2:29,
1/27/2023,Los Angeles Kings,4,Florida Panthers,3,,15322,2:30,
1/27/2023,Detroit Red Wings,0,New York Islanders,2,,17255,2:23,
1/27/2023,Vegas Golden Knights,1,New York Rangers,4,,18006,2:25,
1/27/2023,Calgary Flames,5,Seattle Kraken,2,,17151,2:32,
1/27/2023,Ottawa Senators,6,Toronto Maple Leafs,2,,18727,2:27,
1/27/2023,Columbus Blue Jackets,2,Vancouver Canucks,5,,18700,2:24,
1/28/2023,Arizona Coyotes,1,Anaheim Ducks,2,OT,16126,2:39,
1/28/2023,St. Louis Blues,2,Colorado Avalanche,4,,18137,2:28,
1/28/2023,Chicago Blackhawks,3,Edmonton Oilers,7,,18347,2:33,
1/28/2023,Boston Bruins,3,Florida Panthers,4,OT,18058,2:41,
1/28/2023,Buffalo Sabres,2,Minnesota Wild,3,SO,19212,2:36,
1/28/2023,Vegas Golden Knights,1,New York Islanders,2,OT,17255,2:32,
1/28/2023,Montreal Canadiens,0,Ottawa Senators,5,,20034,2:20,
1/28/2023,San Jose Sharks,6,Pittsburgh Penguins,4,,18417,2:28,
1/28/2023,Columbus Blue Jackets,1,Seattle Kraken,3,,17151,2:30,
1/28/2023,Los Angeles Kings,2,Tampa Bay Lightning,5,,19092,2:29,
1/28/2023,Philadelphia Flyers,4,Winnipeg Jets,0,,14476,2:28,
1/29/2023,Boston Bruins,1,Carolina Hurricanes,4,,18959,2:31,
1/29/2023,Washington Capitals,1,Toronto Maple Leafs,5,,18593,2:19,
1/30/2023,St. Louis Blues,2,Winnipeg Jets,4,,13756,2:30,
1/31/2023,Los Angeles Kings,4,Carolina Hurricanes,5,OT,18443,2:35,
1/31/2023,Washington Capitals,4,Columbus Blue Jackets,3,OT,17879,2:36,
1/31/2023,Ottawa Senators,5,Montreal Canadiens,4,,21105,2:30,
2/1/2023,Carolina Hurricanes,5,Buffalo Sabres,1,,14166,2:20,
2/1/2023,Boston Bruins,5,Toronto Maple Leafs,2,,18973,2:29,
2/6/2023,Minnesota Wild,2,Arizona Coyotes,3,,4600,2:26,
2/6/2023,Anaheim Ducks,2,Dallas Stars,3,SO,18145,2:41,
2/6/2023,Tampa Bay Lightning,1,Florida Panthers,7,,15882,2:31,
2/6/2023,Vancouver Canucks,4,New Jersey Devils,5,OT,14630,2:32,
2/6/2023,Calgary Flames,4,New York Rangers,5,OT,17173,2:42,
2/6/2023,New York Islanders,2,Philadelphia Flyers,1,,18695,2:18,
2/7/2023,Anaheim Ducks,3,Chicago Blackhawks,2,OT,18292,2:21,
2/7/2023,Edmonton Oilers,5,Detroit Red Wings,2,,19515,2:35,
2/7/2023,Vegas Golden Knights,5,Nashville Predators,1,,17159,2:22,
2/7/2023,Seattle Kraken,0,New York Islanders,4,,17255,2:21,
2/7/2023,Colorado Avalanche,1,Pittsburgh Penguins,2,OT,18096,2:35,
2/7/2023,San Jose Sharks,4,Tampa Bay Lightning,3,OT,19092,2:39,
2/8/2023,Minnesota Wild,1,Dallas Stars,4,,18274,2:25,
2/8/2023,Vancouver Canucks,3,New York Rangers,4,,18006,2:24,
2/9/2023,Calgary Flames,1,Detroit Red Wings,2,,19515,2:20,
2/9/2023,San Jose Sharks,1,Florida Panthers,4,,15183,2:32,
2/9/2023,Vegas Golden Knights,5,Minnesota Wild,1,,18797,2:34,
2/9/2023,Seattle Kraken,1,New Jersey Devils,3,,15697,2:25,
2/9/2023,Vancouver Canucks,6,New York Islanders,5,,17255,2:25,
2/9/2023,Edmonton Oilers,1,Philadelphia Flyers,2,SO,18851,2:33,
2/9/2023,Colorado Avalanche,0,Tampa Bay Lightning,5,,19092,2:38,
2/10/2023,Pittsburgh Penguins,6,Anaheim Ducks,3,,15026,2:30,
2/10/2023,Toronto Maple Leafs,3,Columbus Blue Jackets,0,,18860,2:21,
2/10/2023,Arizona Coyotes,3,Chicago Blackhawks,4,OT,19007,2:25,
2/10/2023,Seattle Kraken,3,New York Rangers,6,,18006,2:32,
2/11/2023,Washington Capitals,2,Boston Bruins,1,,17850,2:35,
2/11/2023,Calgary Flames,7,Buffalo Sabres,2,,18356,2:25,
2/11/2023,New York Rangers,6,Carolina Hurricanes,2,,18808,2:25,
2/11/2023,Tampa Bay Lightning,3,Dallas Stars,1,,18532,2:21,
2/11/2023,Vancouver Canucks,2,Detroit Red Wings,5,,19515,2:24,
2/11/2023,Colorado Avalanche,5,Florida Panthers,3,,17472,2:36,
2/11/2023,Pittsburgh Penguins,0,Los Angeles Kings,6,,18230,2:22,
2/11/2023,New Jersey Devils,2,Minnesota Wild,3,SO,19065,2:40,
2/11/2023,New York Islanders,3,Montreal Canadiens,4,OT,21105,2:27,
2/11/2023,Edmonton Oilers,6,Ottawa Senators,3,,20041,2:36,
2/11/2023,Nashville Predators,2,Philadelphia Flyers,1,OT,19412,2:28,
2/11/2023,Arizona Coyotes,5,St. Louis Blues,6,OT,18096,2:34,
2/11/2023,Columbus Blue Jackets,4,Toronto Maple Leafs,3,,18893,2:28,
2/11/2023,Chicago Blackhawks,1,Winnipeg Jets,4,,14440,2:26,
2/12/2023,Edmonton Oilers,2,Montreal Canadiens,6,,21105,2:27,
2/12/2023,Seattle Kraken,4,Philadelphia Flyers,3,,18129,2:19,
2/12/2023,Anaheim Ducks,2,Vegas Golden Knights,7,,17504,2:21,
2/12/2023,San Jose Sharks,4,Washington Capitals,1,,18573,2:21,
2/13/2023,Buffalo Sabres,2,Los Angeles Kings,5,,17025,2:26,
2/13/2023,Florida Panthers,2,Minnesota Wild,1,SO,17453,2:44,
2/13/2023,Arizona Coyotes,4,Nashville Predators,2,,17159,2:22,
2/13/2023,Calgary Flames,3,Ottawa Senators,4,OT,15024,2:29,
2/13/2023,Detroit Red Wings,6,Vancouver Canucks,1,,18465,2:21,
2/14/2023,New Jersey Devils,3,Columbus Blue Jackets,2,,15840,2:20,
2/14/2023,Tampa Bay Lightning,4,Colorado Avalanche,3,SO,18072,2:37,
2/14/2023,Boston Bruins,3,Dallas Stars,2,OT,18532,2:38,
2/14/2023,Chicago Blackhawks,0,Montreal Canadiens,4,,21105,2:23,
2/14/2023,Ottawa Senators,3,New York Islanders,2,SO,15134,2:37,
2/14/2023,Pittsburgh Penguins,3,San Jose Sharks,1,,13534,2:12,
2/14/2023,Florida Panthers,2,St. Louis Blues,6,,18096,2:23,
2/14/2023,Seattle Kraken,2,Winnipeg Jets,3,SO,14237,2:36,
2/14/2023,Carolina Hurricanes,3,Washington Capitals,2,,18573,2:36,
2/15/2023,Buffalo Sabres,7,Anaheim Ducks,3,,15165,2:27,
2/15/2023,Tampa Bay Lightning,0,Arizona Coyotes,1,SO,4600,2:34,
2/15/2023,Detroit Red Wings,5,Edmonton Oilers,4,SO,17627,2:44,
2/15/2023,Colorado Avalanche,3,Minnesota Wild,2,,17965,2:26,
2/15/2023,Chicago Blackhawks,2,Toronto Maple Leafs,5,,18882,2:21,
2/15/2023,New York Rangers,6,Vancouver Canucks,4,,18404,2:25,
2/16/2023,Montreal Canadiens,2,Carolina Hurricanes,6,,18680,2:29,
2/16/2023,Winnipeg Jets,1,Columbus Blue Jackets,3,,16032,2:26,
2/16/2023,Detroit Red Wings,5,Calgary Flames,2,,17713,2:25,
2/16/2023,Boston Bruins,5,Nashville Predators,0,,17159,2:27,
2/16/2023,Philadelphia Flyers,2,Seattle Kraken,6,,17151,2:26,
2/16/2023,New Jersey Devils,2,St. Louis Blues,4,,18096,2:24,
2/16/2023,San Jose Sharks,1,Vegas Golden Knights,2,,17544,2:29,
2/16/2023,Florida Panthers,6,Washington Capitals,3,,18573,2:27,
2/17/2023,Los Angeles Kings,6,Anaheim Ducks,3,,17272,2:33,
2/17/2023,New York Rangers,5,Edmonton Oilers,4,SO,18347,2:43,
2/17/2023,Dallas Stars,1,Minnesota Wild,2,SO,19239,2:40,
2/17/2023,Pittsburgh Penguins,4,New York Islanders,5,,17255,2:30,
2/17/2023,Chicago Blackhawks,4,Ottawa Senators,3,OT,19125,2:30,
2/18/2023,New York Islanders,2,Boston Bruins,6,,17850,2:18,
2/18/2023,Washington Capitals,1,Carolina Hurricanes,4,,56961,2:49,at Carter-Finley Stadium (Raleigh NC)
2/18/2023,New York Rangers,2,Calgary Flames,3,OT,19206,2:24,
2/18/2023,Columbus Blue Jackets,4,Dallas Stars,1,,18532,2:25,
2/18/2023,Arizona Coyotes,5,Los Angeles Kings,6,SO,18230,2:39,
2/18/2023,Florida Panthers,3,Nashville Predators,7,,17823,2:34,
2/18/2023,New Jersey Devils,5,Pittsburgh Penguins,2,,18427,2:26,
2/18/2023,Detroit Red Wings,2,Seattle Kraken,4,,17151,2:30,
2/18/2023,Buffalo Sabres,4,San Jose Sharks,2,,17562,2:31,
2/18/2023,Colorado Avalanche,4,St. Louis Blues,1,,18096,2:23,
2/18/2023,Montreal Canadiens,1,Toronto Maple Leafs,5,,19535,2:24,
2/18/2023,Philadelphia Flyers,2,Vancouver Canucks,6,,18799,2:32,
2/18/2023,Tampa Bay Lightning,4,Vegas Golden Knights,5,,18317,2:32,
2/19/2023,Columbus Blue Jackets,2,Arizona Coyotes,3,OT,4600,2:32,
2/19/2023,Toronto Maple Leafs,3,Chicago Blackhawks,5,,20979,2:25,
2/19/2023,Edmonton Oilers,5,Colorado Avalanche,6,OT,18134,2:44,
2/19/2023,Nashville Predators,3,Minnesota Wild,4,,19255,2:24,
2/19/2023,Winnipeg Jets,2,New Jersey Devils,4,,16514,2:25,
2/19/2023,St. Louis Blues,2,Ottawa Senators,7,,18871,2:34,
2/20/2023,Ottawa Senators,1,Boston Bruins,3,,17850,2:33,
2/20/2023,Philadelphia Flyers,4,Calgary Flames,3,,19036,2:39,
2/20/2023,Anaheim Ducks,3,Florida Panthers,4,OT,16525,2:36,
2/20/2023,Winnipeg Jets,4,New York Rangers,1,,18006,2:29,
2/20/2023,New York Islanders,4,Pittsburgh Penguins,2,,18094,2:28,
2/20/2023,Seattle Kraken,0,San Jose Sharks,4,,13445,2:19,
2/21/2023,Toronto Maple Leafs,6,Buffalo Sabres,3,,18641,2:24,
2/21/2023,St. Louis Blues,1,Carolina Hurricanes,4,,18142,2:25,
2/21/2023,Vegas Golden Knights,2,Chicago Blackhawks,3,SO,18083,2:38,
2/21/2023,Philadelphia Flyers,2,Edmonton Oilers,4,,18347,2:24,
2/21/2023,Los Angeles Kings,1,Minnesota Wild,2,,18012,2:18,
2/21/2023,Montreal Canadiens,5,New Jersey Devils,2,,14854,2:22,
2/21/2023,Vancouver Canucks,4,Nashville Predators,5,SO,17161,2:44,
2/21/2023,Anaheim Ducks,1,Tampa Bay Lightning,6,,19092,2:29,
2/21/2023,Detroit Red Wings,3,Washington Capitals,1,,18573,2:20,
2/22/2023,Calgary Flames,6,Arizona Coyotes,3,,4600,2:27,
2/22/2023,Chicago Blackhawks,4,Dallas Stars,3,,18326,2:25,
2/22/2023,Winnipeg Jets,1,New York Islanders,2,,17255,2:20,
2/23/2023,Minnesota Wild,2,Columbus Blue Jackets,0,,17997,2:24,
2/23/2023,New York Rangers,1,Detroit Red Wings,4,,19116,2:42,
2/23/2023,Los Angeles Kings,3,New Jersey Devils,4,OT,15397,2:28,
2/23/2023,Edmonton Oilers,7,Pittsburgh Penguins,2,,18400,2:29,
2/23/2023,Boston Bruins,6,Seattle Kraken,5,,17151,2:38,
2/23/2023,Nashville Predators,6,San Jose Sharks,2,,11320,2:29,
2/23/2023,Vancouver Canucks,3,St. Louis Blues,2,OT,18096,2:39,
2/23/2023,Buffalo Sabres,6,Tampa Bay Lightning,5,OT,19092,2:30,
2/23/2023,Calgary Flames,3,Vegas Golden Knights,4,OT,17609,2:29,
2/23/2023,Anaheim Ducks,4,Washington Capitals,2,,18573,2:39,
2/24/2023,Ottawa Senators,0,Carolina Hurricanes,4,,18788,2:28,
2/24/2023,Buffalo Sabres,3,Florida Panthers,1,,18075,2:32,
2/24/2023,Los Angeles Kings,3,New York Islanders,2,,17255,2:13,
2/24/2023,Montreal Canadiens,5,Philadelphia Flyers,2,,19661,2:24,
2/24/2023,Minnesota Wild,1,Toronto Maple Leafs,2,OT,18575,2:28,
2/24/2023,Colorado Avalanche,5,Winnipeg Jets,1,,14157,2:26,
2/25/2023,Anaheim Ducks,3,Carolina Hurricanes,2,,18818,2:30,
2/25/2023,Edmonton Oilers,5,Columbus Blue Jackets,6,,19004,2:29,
2/25/2023,Calgary Flames,1,Colorado Avalanche,4,,18131,2:32,
2/25/2023,Tampa Bay Lightning,3,Detroit Red Wings,0,,19515,2:25,
2/25/2023,Ottawa Senators,5,Montreal Canadiens,2,,21105,2:30,
2/25/2023,Philadelphia Flyers,0,New Jersey Devils,7,,16514,2:23,
2/25/2023,Chicago Blackhawks,4,San Jose Sharks,3,SO,17562,2:42,
2/25/2023,Pittsburgh Penguins,3,St. Louis Blues,2,OT,18096,2:33,
2/25/2023,Boston Bruins,3,Vancouver Canucks,1,,18722,2:26,
2/25/2023,Dallas Stars,3,Vegas Golden Knights,2,SO,17906,2:39,
2/25/2023,New York Rangers,3,Washington Capitals,6,,18573,2:27,
2/26/2023,Nashville Predators,6,Arizona Coyotes,2,,4600,2:25,
2/26/2023,Washington Capitals,4,Buffalo Sabres,7,,19070,2:30,
2/26/2023,Columbus Blue Jackets,2,Minnesota Wild,3,OT,19063,2:30,
2/26/2023,Los Angeles Kings,2,New York Rangers,5,,18006,2:27,
2/26/2023,Tampa Bay Lightning,3,Pittsburgh Penguins,7,,17691,2:25,
2/26/2023,Toronto Maple Leafs,5,Seattle Kraken,1,,17151,2:16,
2/26/2023,New York Islanders,4,Winnipeg Jets,0,,13797,2:19,
2/27/2023,Chicago Blackhawks,2,Anaheim Ducks,4,,14462,2:21,
2/27/2023,Vegas Golden Knights,0,Colorado Avalanche,3,,18117,2:25,
2/27/2023,Vancouver Canucks,5,Dallas Stars,4,OT,17876,2:33,
2/27/2023,Boston Bruins,3,Edmonton Oilers,2,,18347,2:29,
2/27/2023,Detroit Red Wings,2,Ottawa Senators,6,,16214,2:33,
2/28/2023,Chicago Blackhawks,1,Arizona Coyotes,4,,4600,2:22,
2/28/2023,Columbus Blue Jackets,5,Buffalo Sabres,3,,13661,2:24,
2/28/2023,Boston Bruins,4,Calgary Flames,3,OT,18420,2:43,
2/28/2023,New York Islanders,1,Minnesota Wild,2,SO,18431,2:28,
2/28/2023,Pittsburgh Penguins,3,Nashville Predators,1,,17435,2:19,
2/28/2023,Detroit Red Wings,1,Ottawa Senators,6,,14071,2:34,
2/28/2023,Montreal Canadiens,3,San Jose Sharks,1,,11470,2:24,
2/28/2023,Seattle Kraken,5,St. Louis Blues,3,,18096,2:23,
2/28/2023,Florida Panthers,4,Tampa Bay Lightning,1,,19092,2:31,
2/28/2023,Los Angeles Kings,6,Winnipeg Jets,5,SO,13203,2:39,
3/1/2023,Washington Capitals,3,Anaheim Ducks,2,OT,14279,2:33,
3/1/2023,New Jersey Devils,7,Colorado Avalanche,5,,18131,2:37,
3/1/2023,Arizona Coyotes,2,Dallas Stars,4,,18045,2:25,
3/1/2023,Toronto Maple Leafs,2,Edmonton Oilers,5,,18347,2:28,
3/1/2023,New York Rangers,3,Philadelphia Flyers,2,OT,19534,2:24,
3/1/2023,Carolina Hurricanes,2,Vegas Golden Knights,3,,17669,2:27,
3/2/2023,Buffalo Sabres,1,Boston Bruins,7,,17850,2:31,
3/2/2023,Toronto Maple Leafs,2,Calgary Flames,1,,19289,2:30,
3/2/2023,Dallas Stars,5,Chicago Blackhawks,2,,17612,2:20,
3/2/2023,Seattle Kraken,5,Detroit Red Wings,4,OT,19289,2:36,
3/2/2023,Nashville Predators,2,Florida Panthers,1,,16660,2:23,
3/2/2023,Montreal Canadiens,2,Los Angeles Kings,3,,16974,2:29,
3/2/2023,Ottawa Senators,5,New York Rangers,3,,18006,2:31,
3/2/2023,St. Louis Blues,6,San Jose Sharks,3,,12290,2:21,
3/2/2023,Pittsburgh Penguins,5,Tampa Bay Lightning,4,OT,19092,2:41,
3/2/2023,Minnesota Wild,2,Vancouver Canucks,1,,18903,2:29,
3/3/2023,Montreal Canadiens,2,Anaheim Ducks,3,,14391,2:24,
3/3/2023,Carolina Hurricanes,6,Arizona Coyotes,1,,4600,2:22,
3/3/2023,Seattle Kraken,4,Columbus Blue Jackets,2,,18712,2:27,
3/3/2023,Winnipeg Jets,3,Edmonton Oilers,6,,18347,2:32,
3/3/2023,New Jersey Devils,3,Vegas Golden Knights,4,SO,18033,2:37,
3/4/2023,New York Rangers,2,Boston Bruins,4,,17850,2:38,
3/4/2023,Tampa Bay Lightning,3,Buffalo Sabres,5,,19070,2:28,
3/4/2023,Minnesota Wild,3,Calgary Flames,0,,18605,2:30,
3/4/2023,Nashville Predators,3,Chicago Blackhawks,1,,18942,2:19,
3/4/2023,Colorado Avalanche,3,Dallas Stars,7,,18532,2:25,
3/4/2023,Pittsburgh Penguins,1,Florida Panthers,4,,16581,2:28,
3/4/2023,St. Louis Blues,2,Los Angeles Kings,4,,18230,2:20,
3/4/2023,Detroit Red Wings,1,New York Islanders,4,,17255,2:15,
3/4/2023,Columbus Blue Jackets,2,Ottawa Senators,5,,18073,2:21,
3/4/2023,Washington Capitals,8,San Jose Sharks,3,,17562,2:32,
3/4/2023,Toronto Maple Leafs,1,Vancouver Canucks,4,,18905,2:26,
3/4/2023,Edmonton Oilers,5,Winnipeg Jets,7,,15324,2:33,
3/5/2023,New Jersey Devils,5,Arizona Coyotes,4,OT,4600,2:24,
3/5/2023,Tampa Bay Lightning,0,Carolina Hurricanes,6,,18965,2:34,
3/5/2023,Seattle Kraken,3,Colorado Avalanche,2,OT,18107,2:28,
3/5/2023,Detroit Red Wings,1,Philadelphia Flyers,3,,17630,2:26,
3/5/2023,Montreal Canadiens,3,Vegas Golden Knights,4,,18049,2:16,
3/6/2023,Edmonton Oilers,3,Buffalo Sabres,2,,17634,2:26,
3/6/2023,Ottawa Senators,0,Chicago Blackhawks,5,,15049,2:27,
3/6/2023,Calgary Flames,5,Dallas Stars,4,,18164,2:32,
3/6/2023,Washington Capitals,2,Los Angeles Kings,4,,17577,2:29,
3/6/2023,Nashville Predators,3,Vancouver Canucks,4,SO,18525,2:33,
3/6/2023,San Jose Sharks,3,Winnipeg Jets,2,OT,13026,2:30,
3/7/2023,St. Louis Blues,2,Arizona Coyotes,6,,4600,2:30,
3/7/2023,San Jose Sharks,0,Colorado Avalanche,6,,18092,2:26,
3/7/2023,Vegas Golden Knights,1,Florida Panthers,2,,15100,2:22,
3/7/2023,Calgary Flames,1,Minnesota Wild,0,SO,18998,2:43,
3/7/2023,Carolina Hurricanes,4,Montreal Canadiens,3,SO,21105,2:48,
3/7/2023,Toronto Maple Leafs,4,New Jersey Devils,3,,16514,2:21,
3/7/2023,Buffalo Sabres,2,New York Islanders,3,,17255,2:24,
3/7/2023,Columbus Blue Jackets,4,Pittsburgh Penguins,5,OT,17400,2:32,
3/7/2023,Anaheim Ducks,2,Seattle Kraken,5,,17151,2:26,
3/7/2023,Philadelphia Flyers,2,Tampa Bay Lightning,5,,19092,2:36,
3/8/2023,Chicago Blackhawks,3,Detroit Red Wings,4,,19181,2:30,
3/8/2023,Anaheim Ducks,2,Vancouver Canucks,3,OT,18617,2:21,
3/8/2023,Minnesota Wild,4,Winnipeg Jets,2,,13148,2:18,
3/9/2023,Nashville Predators,1,Arizona Coyotes,4,,4600,2:27,
3/9/2023,Edmonton Oilers,3,Boston Bruins,2,,17850,2:25,
3/9/2023,Dallas Stars,10,Buffalo Sabres,4,,14174,2:29,
3/9/2023,Philadelphia Flyers,0,Carolina Hurricanes,1,,18680,2:19,
3/9/2023,Los Angeles Kings,5,Colorado Avalanche,2,,18117,2:23,
3/9/2023,New York Rangers,4,Montreal Canadiens,3,SO,21105,2:36,
3/9/2023,New York Islanders,4,Pittsburgh Penguins,3,OT,17557,2:27,
3/9/2023,Ottawa Senators,5,Seattle Kraken,4,,17151,2:34,
3/9/2023,San Jose Sharks,2,St. Louis Blues,4,,18096,2:34,
3/9/2023,Vegas Golden Knights,4,Tampa Bay Lightning,3,OT,19092,2:43,
3/9/2023,New Jersey Devils,3,Washington Capitals,2,SO,18573,2:43,
3/10/2023,Anaheim Ducks,3,Calgary Flames,1,,18013,2:13,
3/10/2023,Chicago Blackhawks,3,Florida Panthers,4,OT,17468,2:26,
3/11/2023,Detroit Red Wings,2,Boston Bruins,3,,17850,2:36,
3/11/2023,New York Rangers,2,Buffalo Sabres,1,OT,19070,2:25,
3/11/2023,Vegas Golden Knights,4,Carolina Hurricanes,0,,18813,2:30,
3/11/2023,St. Louis Blues,5,Columbus Blue Jackets,2,,18222,2:30,
3/11/2023,Arizona Coyotes,2,Colorado Avalanche,3,OT,18124,2:29,
3/11/2023,Winnipeg Jets,5,Florida Panthers,4,OT,16340,2:43,
3/11/2023,Nashville Predators,2,Los Angeles Kings,1,SO,18230,2:35,
3/11/2023,New Jersey Devils,3,Montreal Canadiens,1,,21105,2:23,
3/11/2023,Washington Capitals,5,New York Islanders,1,,17255,2:22,
3/11/2023,Philadelphia Flyers,1,Pittsburgh Penguins,5,,18254,2:21,
3/11/2023,Dallas Stars,4,Seattle Kraken,3,OT,17151,2:28,
3/11/2023,Minnesota Wild,5,San Jose Sharks,2,,17562,2:35,
3/11/2023,Chicago Blackhawks,1,Tampa Bay Lightning,3,,19092,2:17,
3/11/2023,Edmonton Oilers,4,Toronto Maple Leafs,7,,19549,2:31,
3/11/2023,Ottawa Senators,2,Vancouver Canucks,5,,18813,2:38,
3/12/2023,Nashville Predators,5,Anaheim Ducks,4,OT,15098,2:23,
